Misclassified Node Information
--------------------------------------------------
Node Index      True Label                Predicted Label          
1382405         SRCSINK_UNKNOWN           MemoryObject             
1382406         SRCSINK_UNKNOWN           MemoryObject             
1382407         SRCSINK_UNKNOWN           MemoryObject             
1382408         SRCSINK_UNKNOWN           MemoryObject             
1382409         SRCSINK_UNKNOWN           MemoryObject             
1382410         SRCSINK_UNKNOWN           MemoryObject             
1382411         SRCSINK_UNKNOWN           MemoryObject             
1382412         SRCSINK_UNKNOWN           MemoryObject             
1382413         SRCSINK_UNKNOWN           MemoryObject             
1382414         SRCSINK_UNKNOWN           MemoryObject             
1382415         SRCSINK_UNKNOWN           MemoryObject             
1382416         SRCSINK_UNKNOWN           MemoryObject             
1382417         SRCSINK_UNKNOWN           MemoryObject             
1382418         SRCSINK_UNKNOWN           MemoryObject             
1382419         SRCSINK_UNKNOWN           MemoryObject             
1382420         SRCSINK_UNKNOWN           MemoryObject             
1382421         SRCSINK_UNKNOWN           MemoryObject             
1382422         SRCSINK_UNKNOWN           MemoryObject             
1382423         SRCSINK_UNKNOWN           MemoryObject             
1382424         SRCSINK_UNKNOWN           MemoryObject             
1382425         SRCSINK_UNKNOWN           MemoryObject             
1382426         SRCSINK_UNKNOWN           MemoryObject             
1382427         SRCSINK_UNKNOWN           MemoryObject             
1382428         SRCSINK_UNKNOWN           MemoryObject             
1382429         SRCSINK_UNKNOWN           MemoryObject             
1382430         SRCSINK_UNKNOWN           MemoryObject             
1382431         SRCSINK_UNKNOWN           MemoryObject             
1382432         SRCSINK_UNKNOWN           MemoryObject             
1382433         SRCSINK_UNKNOWN           MemoryObject             
1382434         SRCSINK_UNKNOWN           MemoryObject             
1382435         SRCSINK_UNKNOWN           MemoryObject             
1382436         SRCSINK_UNKNOWN           MemoryObject             
1382437         SRCSINK_UNKNOWN           MemoryObject             
1382438         SRCSINK_UNKNOWN           MemoryObject             
1382439         SRCSINK_UNKNOWN           MemoryObject             
1382440         SRCSINK_UNKNOWN           MemoryObject             
1382441         SRCSINK_UNKNOWN           MemoryObject             
1382442         SRCSINK_UNKNOWN           MemoryObject             
1382443         SRCSINK_UNKNOWN           MemoryObject             
1382444         SRCSINK_UNKNOWN           MemoryObject             
1382445         SRCSINK_UNKNOWN           MemoryObject             
1382446         SRCSINK_UNKNOWN           MemoryObject             
1382447         SRCSINK_UNKNOWN           MemoryObject             
1382448         SRCSINK_UNKNOWN           MemoryObject             
1382449         SRCSINK_UNKNOWN           MemoryObject             
1382450         SRCSINK_UNKNOWN           MemoryObject             
1382451         SRCSINK_UNKNOWN           MemoryObject             
1382452         SRCSINK_UNKNOWN           MemoryObject             
1382453         SRCSINK_UNKNOWN           MemoryObject             
1382454         SRCSINK_UNKNOWN           MemoryObject             
1382455         SRCSINK_UNKNOWN           MemoryObject             
1382456         SRCSINK_UNKNOWN           MemoryObject             
1382457         SRCSINK_UNKNOWN           MemoryObject             
1382458         SRCSINK_UNKNOWN           MemoryObject             
1382459         SRCSINK_UNKNOWN           MemoryObject             
1382460         SRCSINK_UNKNOWN           MemoryObject             
1382461         SRCSINK_UNKNOWN           MemoryObject             
1382462         SRCSINK_UNKNOWN           MemoryObject             
1382463         SRCSINK_UNKNOWN           MemoryObject             
1382464         SRCSINK_UNKNOWN           MemoryObject             
1382465         SRCSINK_UNKNOWN           MemoryObject             
1382466         SRCSINK_UNKNOWN           MemoryObject             
1382467         SRCSINK_UNKNOWN           MemoryObject             
1382468         SRCSINK_UNKNOWN           MemoryObject             
1382469         SRCSINK_UNKNOWN           MemoryObject             
1382470         SRCSINK_UNKNOWN           MemoryObject             
1382471         SRCSINK_UNKNOWN           MemoryObject             
1382472         SRCSINK_UNKNOWN           MemoryObject             
1382473         SRCSINK_UNKNOWN           MemoryObject             
1382474         SRCSINK_UNKNOWN           MemoryObject             
1382475         SRCSINK_UNKNOWN           MemoryObject             
1382476         SRCSINK_UNKNOWN           MemoryObject             
1382477         SRCSINK_UNKNOWN           MemoryObject             
1382478         SRCSINK_UNKNOWN           MemoryObject             
1382479         SRCSINK_UNKNOWN           MemoryObject             
1382480         SRCSINK_UNKNOWN           MemoryObject             
1382481         SRCSINK_UNKNOWN           MemoryObject             
1382482         SRCSINK_UNKNOWN           MemoryObject             
1382483         SRCSINK_UNKNOWN           MemoryObject             
1382484         SRCSINK_UNKNOWN           MemoryObject             
1382485         SRCSINK_UNKNOWN           MemoryObject             
1382486         SRCSINK_UNKNOWN           MemoryObject             
1382487         SRCSINK_UNKNOWN           MemoryObject             
1382488         SRCSINK_UNKNOWN           MemoryObject             
1382489         SRCSINK_UNKNOWN           MemoryObject             
1382490         SRCSINK_UNKNOWN           MemoryObject             
1382491         SRCSINK_UNKNOWN           MemoryObject             
1382492         SRCSINK_UNKNOWN           MemoryObject             
1382493         SRCSINK_UNKNOWN           MemoryObject             
1382494         SRCSINK_UNKNOWN           MemoryObject             
1382495         SRCSINK_UNKNOWN           MemoryObject             
1382496         SRCSINK_UNKNOWN           MemoryObject             
1382501         SRCSINK_UNKNOWN           MemoryObject             
1382525         FILE_OBJECT_LINK          MemoryObject             
1382556         SRCSINK_UNKNOWN           MemoryObject             
1382557         SRCSINK_UNKNOWN           MemoryObject             
1382558         SRCSINK_UNKNOWN           MemoryObject             
1382561         SRCSINK_UNKNOWN           MemoryObject             
1382562         SRCSINK_UNKNOWN           MemoryObject             
1382563         SRCSINK_UNKNOWN           MemoryObject             
1382564         SRCSINK_UNKNOWN           MemoryObject             
1382573         SUBJECT_PROCESS           MemoryObject             
1382576         SUBJECT_PROCESS           MemoryObject             
1382579         SUBJECT_PROCESS           MemoryObject             
1382584         SUBJECT_PROCESS           MemoryObject             
1382585         FILE_OBJECT_FILE          MemoryObject             
1382588         SUBJECT_PROCESS           MemoryObject             
1382591         SUBJECT_PROCESS           MemoryObject             
1382594         SUBJECT_PROCESS           MemoryObject             
1382597         SUBJECT_PROCESS           MemoryObject             
1382600         SUBJECT_PROCESS           MemoryObject             
1382603         SUBJECT_PROCESS           MemoryObject             
1382606         SUBJECT_PROCESS           MemoryObject             
1382609         SUBJECT_PROCESS           MemoryObject             
1382612         SUBJECT_PROCESS           MemoryObject             
1382615         SUBJECT_PROCESS           MemoryObject             
1382618         SUBJECT_PROCESS           MemoryObject             
1382621         SUBJECT_PROCESS           MemoryObject             
1382657         SUBJECT_PROCESS           MemoryObject             
1382660         SUBJECT_PROCESS           MemoryObject             
1382686         SRCSINK_UNKNOWN           MemoryObject             
1382687         SRCSINK_UNKNOWN           MemoryObject             
1382689         SRCSINK_UNKNOWN           MemoryObject             
1382691         SRCSINK_UNKNOWN           MemoryObject             
1382693         SRCSINK_UNKNOWN           MemoryObject             
1382731         SRCSINK_UNKNOWN           MemoryObject             
1382732         SRCSINK_UNKNOWN           MemoryObject             
1382758         SRCSINK_UNKNOWN           MemoryObject             
1382759         SRCSINK_UNKNOWN           MemoryObject             
1382760         SRCSINK_UNKNOWN           MemoryObject             
1382761         SRCSINK_UNKNOWN           MemoryObject             
1382762         SRCSINK_UNKNOWN           MemoryObject             
1382772         FILE_OBJECT_DIR           SUBJECT_PROCESS          
1382840         SRCSINK_UNKNOWN           MemoryObject             
1383039         SUBJECT_PROCESS           MemoryObject             
1383042         SUBJECT_PROCESS           MemoryObject             
1383132         MemoryObject              SUBJECT_PROCESS          
1383173         MemoryObject              SUBJECT_PROCESS          
1383183         MemoryObject              SUBJECT_PROCESS          
1383210         SUBJECT_PROCESS           MemoryObject             
1383283         SRCSINK_UNKNOWN           MemoryObject             
1383284         SRCSINK_UNKNOWN           MemoryObject             
1383285         SRCSINK_UNKNOWN           MemoryObject             
1383286         SRCSINK_UNKNOWN           MemoryObject             
1383291         SRCSINK_UNKNOWN           MemoryObject             
1383292         SRCSINK_UNKNOWN           MemoryObject             
1383293         SRCSINK_UNKNOWN           MemoryObject             
1383294         SRCSINK_UNKNOWN           MemoryObject             
1383295         SRCSINK_UNKNOWN           MemoryObject             
1383301         SRCSINK_UNKNOWN           MemoryObject             
1383302         SRCSINK_UNKNOWN           MemoryObject             
1383305         SUBJECT_PROCESS           MemoryObject             
1383308         SUBJECT_PROCESS           MemoryObject             
1383311         SUBJECT_PROCESS           MemoryObject             
1383314         SUBJECT_PROCESS           MemoryObject             
1383317         SUBJECT_PROCESS           MemoryObject             
1383320         SUBJECT_PROCESS           MemoryObject             
1383321         MemoryObject              SUBJECT_PROCESS          
1383322         MemoryObject              SUBJECT_PROCESS          
1383342         SRCSINK_UNKNOWN           MemoryObject             
1383343         SRCSINK_UNKNOWN           MemoryObject             
1383344         SRCSINK_UNKNOWN           MemoryObject             
1383345         SRCSINK_UNKNOWN           MemoryObject             
1383346         SRCSINK_UNKNOWN           MemoryObject             
1383352         SRCSINK_UNKNOWN           MemoryObject             
1383353         SRCSINK_UNKNOWN           MemoryObject             
1383354         SRCSINK_UNKNOWN           MemoryObject             
1383355         SRCSINK_UNKNOWN           MemoryObject             
1383356         SRCSINK_UNKNOWN           MemoryObject             
1383358         SRCSINK_UNKNOWN           MemoryObject             
1383362         SRCSINK_UNKNOWN           MemoryObject             
1383380         SRCSINK_UNKNOWN           MemoryObject             
1383392         SRCSINK_UNKNOWN           MemoryObject             
1383393         SRCSINK_UNKNOWN           MemoryObject             
1383394         SRCSINK_UNKNOWN           MemoryObject             
1383395         SRCSINK_UNKNOWN           MemoryObject             
1383396         SRCSINK_UNKNOWN           MemoryObject             
1383397         SRCSINK_UNKNOWN           MemoryObject             
1383398         SRCSINK_UNKNOWN           MemoryObject             
1383399         SRCSINK_UNKNOWN           MemoryObject             
1383400         SRCSINK_UNKNOWN           MemoryObject             
1383403         SRCSINK_UNKNOWN           MemoryObject             
1383404         SRCSINK_UNKNOWN           MemoryObject             
1383405         SRCSINK_UNKNOWN           MemoryObject             
1383417         SUBJECT_PROCESS           MemoryObject             
1383433         FILE_OBJECT_FILE          MemoryObject             
1383444         MemoryObject              SUBJECT_PROCESS          
1383455         MemoryObject              SUBJECT_PROCESS          
1383534         MemoryObject              SUBJECT_PROCESS          
1383543         SRCSINK_UNKNOWN           MemoryObject             
1383544         SRCSINK_UNKNOWN           MemoryObject             
1383545         SRCSINK_UNKNOWN           MemoryObject             
1383549         SRCSINK_UNKNOWN           MemoryObject             
1383550         SRCSINK_UNKNOWN           MemoryObject             
1383551         SRCSINK_UNKNOWN           MemoryObject             
1383564         MemoryObject              SUBJECT_PROCESS          
1383566         MemoryObject              SUBJECT_PROCESS          
1383567         MemoryObject              SUBJECT_PROCESS          
1383569         MemoryObject              SUBJECT_PROCESS          
1383571         MemoryObject              SUBJECT_PROCESS          
1383576         MemoryObject              SUBJECT_PROCESS          
1383578         MemoryObject              SUBJECT_PROCESS          
1383580         MemoryObject              SRCSINK_UNKNOWN          
1383581         MemoryObject              SRCSINK_UNKNOWN          
1383582         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1383583         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1383584         FILE_OBJECT_DIR           SUBJECT_PROCESS          
1383831         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1383917         FILE_OBJECT_FILE          FILE_OBJECT_DIR          
1383918         FILE_OBJECT_FILE          FILE_OBJECT_DIR          
1383925         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383926         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383927         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383928         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383929         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383930         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383931         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383932         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383933         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383934         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383935         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383936         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383937         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383938         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383939         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383940         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383941         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383942         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383945         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383946         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383947         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383948         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383949         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383950         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383951         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383952         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383953         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383954         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1383956         UnnamedPipeObject         FILE_OBJECT_FILE         
1384190         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384194         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384197         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384200         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384203         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384206         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384209         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384212         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384215         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384218         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384221         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384224         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384227         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384232         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384259         MemoryObject              SUBJECT_PROCESS          
1384306         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384309         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384311         MemoryObject              SUBJECT_PROCESS          
1384312         MemoryObject              SUBJECT_PROCESS          
1384561         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1384598         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1384695         SUBJECT_PROCESS           FILE_OBJECT_FILE         
1384702         MemoryObject              SUBJECT_PROCESS          
1384722         MemoryObject              SUBJECT_PROCESS          
1384740         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1384741         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1384742         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1384743         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1384744         SRCSINK_UNKNOWN           FILE_OBJECT_FILE         
1384900         UnnamedPipeObject         SRCSINK_UNKNOWN          
1384904         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1384912         UnnamedPipeObject         SRCSINK_UNKNOWN          
1384931         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1384961         MemoryObject              SUBJECT_PROCESS          
1385140         MemoryObject              SUBJECT_PROCESS          
1385161         MemoryObject              SUBJECT_PROCESS          
1385378         MemoryObject              SUBJECT_PROCESS          
1385619         MemoryObject              SUBJECT_PROCESS          
1385620         MemoryObject              SUBJECT_PROCESS          
1385635         MemoryObject              SUBJECT_PROCESS          
1385636         MemoryObject              SUBJECT_PROCESS          
1385637         MemoryObject              SUBJECT_PROCESS          
1385948         MemoryObject              SUBJECT_PROCESS          
1385949         MemoryObject              SUBJECT_PROCESS          
1386257         MemoryObject              SUBJECT_PROCESS          
1386417         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386452         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386477         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386492         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386527         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386572         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386617         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386659         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1386674         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386698         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386717         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386771         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386854         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386879         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386904         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386919         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386954         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386955         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1386971         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1386986         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387021         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387056         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387159         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387184         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387209         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387244         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387266         UnnamedPipeObject         NetFlowObject            
1387286         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387331         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387396         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387441         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387466         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387570         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387595         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387642         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387667         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387714         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387741         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387768         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387861         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387863         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1387898         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387932         FILE_OBJECT_UNIX_SOCKET   MemoryObject             
1387938         FILE_OBJECT_FILE          NetFlowObject            
1387940         FILE_OBJECT_FILE          NetFlowObject            
1387942         UnnamedPipeObject         SUBJECT_PROCESS          
1387971         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1387973         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1388022         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388085         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388087         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388089         UnnamedPipeObject         SUBJECT_PROCESS          
1388125         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388140         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388189         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388224         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388374         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388391         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388408         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388425         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388442         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388459         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388478         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388487         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388570         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388598         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1388679         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388705         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388724         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388752         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388765         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388784         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388801         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388818         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388835         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388852         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388869         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388886         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388903         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388920         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388937         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388954         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388964         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1388983         MemoryObject              SUBJECT_PROCESS          
1388984         MemoryObject              SUBJECT_PROCESS          
1388994         MemoryObject              SUBJECT_PROCESS          
1389035         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389150         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389199         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389261         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389273         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389294         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389305         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389357         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389432         MemoryObject              SUBJECT_PROCESS          
1389433         MemoryObject              SUBJECT_PROCESS          
1389466         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389501         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389516         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389552         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1389575         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1389700         MemoryObject              SUBJECT_PROCESS          
1389735         UnnamedPipeObject         NetFlowObject            
1389736         MemoryObject              NetFlowObject            
1390026         MemoryObject              SUBJECT_PROCESS          
1390060         FILE_OBJECT_CHAR          UnnamedPipeObject        
1390089         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1390199         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1390237         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1390255         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1390308         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1390416         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1390418         FILE_OBJECT_UNIX_SOCKET   SRCSINK_UNKNOWN          
1390443         FILE_OBJECT_UNIX_SOCKET   SRCSINK_UNKNOWN          
1391213         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391256         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391276         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391427         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391428         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391433         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391690         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391731         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391744         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391753         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391766         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391775         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391788         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391797         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391810         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391821         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391834         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391883         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391896         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391903         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391916         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391923         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391936         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391943         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391956         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391963         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1391976         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1392571         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1392627         MemoryObject              NetFlowObject            
1392663         FILE_OBJECT_FILE          FILE_OBJECT_DIR          
1392716         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1392772         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1397052         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1397150         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1397157         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1397163         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1397396         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1397438         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1397504         MemoryObject              SUBJECT_PROCESS          
1398989         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
1398991         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399047         MemoryObject              NetFlowObject            
1399114         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399123         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399146         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399159         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399168         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399181         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399190         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399203         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399244         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399257         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399264         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399277         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399284         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399297         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399325         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399399         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399586         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399650         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399710         FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
1399769         FILE_OBJECT_DIR           FILE_OBJECT_FILE         
1399773         MemoryObject              SUBJECT_PROCESS          
1399776         MemoryObject              SUBJECT_PROCESS          
1399777         MemoryObject              SUBJECT_PROCESS          
1399798         MemoryObject              SUBJECT_PROCESS          
1399801         MemoryObject              SUBJECT_PROCESS          
1399810         MemoryObject              SUBJECT_PROCESS          
1399815         MemoryObject              SUBJECT_PROCESS          
